"Date","Simple Date","Outdoor Temperature (°F)","Feels Like (°F)","Dew Point (°F)","Wind Speed (mph)","Wind Gust (mph)","Wind Direction (°)","Hourly Rain (in/hr)","Daily Rain (in)","24 Hour Rain (in)","Relative Pressure (inHg)","Outdoor Humidity (%)","Growing Degree Days (days)","Absolute Pressure (inHg)"
2022-09-23T17:33:00-05:00,2022-09-23 17:33:00,53.4,53.4,46.7,0.9,22.6,0,0,0,0,29.99,78,,28.26
2022-09-23T17:18:00-05:00,2022-09-23 17:18:00,53.8,53.8,46.8,0.9,19.9,0,0,0,0,29.99,77,,28.26
2022-09-23T17:03:00-05:00,2022-09-23 17:03:00,53.6,53.6,46.6,1.1,22.6,0,0,0,0,30,77,,28.27
2022-09-23T16:48:00-05:00,2022-09-23 16:48:00,53.1,53.1,46.4,1.1,23,0,0,0,0,30,78,,28.27
2022-09-23T16:33:00-05:00,2022-09-23 16:33:00,53.1,53.1,46.4,1.3,21,0,0,0,0,30,78,,28.27
2022-09-23T16:18:00-05:00,2022-09-23 16:18:00,53.1,53.1,46.8,1.3,23,0,0,0,0,30.01,79,,28.28
2022-09-23T16:03:00-05:00,2022-09-23 16:03:00,52.3,52.3,46.6,1.8,24.6,0,0,0,0,30.03,81,,28.29
2022-09-23T15:48:00-05:00,2022-09-23 15:48:00,52.2,52.2,46.2,1.1,23.3,0,0,0,0,30.04,80,,28.3
2022-09-23T15:33:00-05:00,2022-09-23 15:33:00,53.1,53.1,45.7,0.9,24.4,0,0,0,0,30.03,76,,28.3
2022-09-23T15:18:00-05:00,2022-09-23 15:18:00,53.2,53.2,45.1,0.9,23.3,0,0,0,0,30.04,74,,28.31
2022-09-23T15:03:00-05:00,2022-09-23 15:03:00,52.9,52.9,44.8,1.1,18.3,0,0,0,0,30.03,74,,28.3
2022-09-23T14:48:00-05:00,2022-09-23 14:48:00,53.1,53.1,44.7,0.9,19.7,0,0,0,0,30.04,73,,28.31
2022-09-23T14:33:00-05:00,2022-09-23 14:33:00,53.2,53.2,44,1.8,8.5,0,0,0,0,30.05,71,,28.32
2022-09-23T14:18:00-05:00,2022-09-23 14:18:00,53.1,53.1,43.9,2.2,11.2,0,0,0,0,30.06,71,,28.33
2022-09-23T14:03:00-05:00,2022-09-23 14:03:00,53.4,53.4,43.9,1.8,11.9,0,0,0,0,30.06,70,,28.33
2022-09-23T13:48:00-05:00,2022-09-23 13:48:00,53.6,53.6,44.1,2.5,17.4,0,0,0,0,30.06,70,,28.33
2022-09-23T13:33:00-05:00,2022-09-23 13:33:00,53.6,53.6,43.7,2.5,9.8,0,0,0,0,30.06,69,,28.33
2022-09-23T13:18:00-05:00,2022-09-23 13:18:00,53.8,53.8,44.2,1.8,8.3,0,0,0,0,30.06,70,,28.33
2022-09-23T13:03:00-05:00,2022-09-23 13:03:00,53.6,53.6,44.8,1.6,20.1,0,0,0,0,30.07,72,,28.34
2022-09-23T12:48:00-05:00,2022-09-23 12:48:00,53.6,53.6,44.4,1.3,23.9,0,0,0,0,30.07,71,,28.34
2022-09-23T12:33:00-05:00,2022-09-23 12:33:00,54.3,54.3,44.3,1.1,21.7,0,0,0,0,30.07,69,,28.34
2022-09-23T12:18:00-05:00,2022-09-23 12:18:00,54.7,54.7,44,1.3,20.1,0,0,0,0,30.07,67,,28.34
2022-09-23T12:03:00-05:00,2022-09-23 12:03:00,55.6,55.6,44.8,0.7,18.6,0,0,0,0,30.08,67,,28.35
2022-09-23T11:48:00-05:00,2022-09-23 11:48:00,56.3,56.3,44.3,0.9,25.1,0,0,0,0,30.08,64,,28.35
2022-09-23T11:33:00-05:00,2022-09-23 11:33:00,56.1,56.1,44.5,1.3,24.6,0,0,0,0,30.08,65,,28.35
2022-09-23T11:18:00-05:00,2022-09-23 11:18:00,56.3,56.3,43.9,0.7,16.1,0,0,0,0,30.09,63,,28.36
2022-09-23T11:03:00-05:00,2022-09-23 11:03:00,57.6,57.6,44.2,1.1,19.9,0,0,0,0,30.08,61,,28.36
2022-09-23T10:48:00-05:00,2022-09-23 10:48:00,56.5,56.5,44.5,0.7,18.3,0,0,0,0,30.07,64,,28.35
2022-09-23T10:33:00-05:00,2022-09-23 10:33:00,55,55,44.2,0.9,18.6,0,0,0,0,30.09,67,,28.36
2022-09-23T10:18:00-05:00,2022-09-23 10:18:00,53.8,53.8,44.2,2.2,16.3,0,0,0,0,30.09,70,,28.36
2022-09-23T10:03:00-05:00,2022-09-23 10:03:00,52,52,44.7,2,7.6,0,0,0,0,30.11,76,,28.37
2022-09-23T09:48:00-05:00,2022-09-23 09:48:00,50.2,50.2,44.3,1.6,8.1,0,0,0,0,30.13,80,,28.38
2022-09-23T09:33:00-05:00,2022-09-23 09:33:00,49.3,49.3,44.4,1.3,6.9,0,0,0,0,30.13,83,,28.38
2022-09-22T23:48:00-05:00,2022-09-22 23:48:00,36.5,36.5,35.7,0,0.9,0,0,0,0,30.26,97,,28.46
2022-09-22T23:33:00-05:00,2022-09-22 23:33:00,36.9,36.9,36.4,0,0,0,0,0,0,30.27,98,,28.47
2022-09-22T23:18:00-05:00,2022-09-22 23:18:00,37.2,37.2,36.7,0,0,0,0,0,0,30.27,98,,28.47
2022-09-22T23:03:00-05:00,2022-09-22 23:03:00,37.6,37.6,36.8,0,0,0,0,0,0,30.27,97,,28.47
2022-09-22T22:48:00-05:00,2022-09-22 22:48:00,38.1,38.1,37.3,0,0,0,0,0,0,30.27,97,,28.47
2022-09-22T22:33:00-05:00,2022-09-22 22:33:00,38.5,38.5,37.7,0,0,0,0,0,0,30.28,97,,28.48
2022-09-22T22:18:00-05:00,2022-09-22 22:18:00,38.8,38.8,38.3,0.2,17,0,0,0,0,30.26,98,,28.47
2022-09-22T22:03:00-05:00,2022-09-22 22:03:00,38.8,38.8,38,0,13.4,0,0,0,0,30.26,97,,28.47
2022-09-22T21:48:00-05:00,2022-09-22 21:48:00,39,39,38.2,0,0,0,0,0,0,30.26,97,,28.47
2022-09-22T21:33:00-05:00,2022-09-22 21:33:00,38.8,38.8,37.8,0,0,0,0,0,0,30.28,96,,28.48
2022-09-22T21:18:00-05:00,2022-09-22 21:18:00,39.2,39.2,38.2,0,0,0,0,0,0,30.27,96,,28.48
2022-09-22T21:03:00-05:00,2022-09-22 21:03:00,39.4,39.4,38.6,0,0,0,0,0,0,30.27,97,,28.48
2022-09-22T20:48:00-05:00,2022-09-22 20:48:00,39,39,37.7,0,0,0,0,0,0,30.27,95,,28.48
2022-09-22T20:33:00-05:00,2022-09-22 20:33:00,39.2,39.2,37.6,0,0,0,0,0,0,30.27,94,,28.48
2022-09-22T20:18:00-05:00,2022-09-22 20:18:00,40.3,40.3,38.4,0,0,0,0,0,0,30.27,93,,28.48
2022-09-22T20:03:00-05:00,2022-09-22 20:03:00,41.2,41.2,39.1,0,0,0,0,0,0,30.27,92,,28.48
2022-09-22T19:48:00-05:00,2022-09-22 19:48:00,42.3,42.3,39.6,0,0,0,0,0,0,30.26,90,,28.48
2022-09-22T19:33:00-05:00,2022-09-22 19:33:00,43.5,43.5,40.5,0,0,0,0,0,0,30.27,89,,28.49
2022-09-22T19:18:00-05:00,2022-09-22 19:18:00,45,45,41.1,0,0,0,0,0,0,30.26,86,,28.49
2022-09-22T19:03:00-05:00,2022-09-22 19:03:00,46.6,46.6,41.4,0,0,0,0,0,0,30.27,82,,28.5
2022-09-22T18:48:00-05:00,2022-09-22 18:48:00,48.9,48.9,41.7,0,0,0,0,0,0,30.26,76,,28.5
2022-09-22T18:33:00-05:00,2022-09-22 18:33:00,51.3,51.3,41.9,0,0,0,0,0,0,30.25,70,,28.5
2022-09-22T18:18:00-05:00,2022-09-22 18:18:00,52.7,52.7,41.3,0,0,0,0,0,0,30.25,65,,28.5
2022-09-22T18:03:00-05:00,2022-09-22 18:03:00,54.1,54.1,40.5,0,0,0,0,0,0,30.25,60,,28.51
2022-09-22T17:48:00-05:00,2022-09-22 17:48:00,55.4,55.4,39.5,0,0,0,0,0,0,30.25,55,,28.51
2022-09-22T17:33:00-05:00,2022-09-22 17:33:00,57,57,38.5,1.1,4.5,0,0,0,0,30.24,50,,28.51
2022-09-22T17:18:00-05:00,2022-09-22 17:18:00,57.6,57.6,38.1,1.8,5.6,0,0,0,0,30.24,48,,28.51
2022-09-22T17:03:00-05:00,2022-09-22 17:03:00,57,57,38,0.4,3.6,0,0,0,0,30.25,49,,28.52
2022-09-22T16:48:00-05:00,2022-09-22 16:48:00,57.2,57.2,37.7,0.2,12.5,0,0,0,0,30.25,48,,28.52
2022-09-22T16:33:00-05:00,2022-09-22 16:33:00,56.8,56.8,36.8,0.4,3.6,0,0,0,0,30.25,47,,28.52
2022-09-22T16:18:00-05:00,2022-09-22 16:18:00,56.7,56.7,37.8,0.9,4,0,0,0,0,30.25,49,,28.52
2022-09-22T16:03:00-05:00,2022-09-22 16:03:00,57,57,37,1.1,4.7,0,0,0,0,30.25,47,,28.52
2022-09-22T15:48:00-05:00,2022-09-22 15:48:00,57,57,37.5,1.3,6,0,0,0,0,30.25,48,,28.52
2022-09-22T15:33:00-05:00,2022-09-22 15:33:00,56.8,56.8,37.3,1.6,5.8,0,0,0,0,30.25,48,,28.52
2022-09-22T15:18:00-05:00,2022-09-22 15:18:00,56.5,56.5,38.1,1.3,6,0,0,0,0,30.27,50,,28.53
2022-09-22T15:03:00-05:00,2022-09-22 15:03:00,56.1,56.1,37.7,1.1,8.7,0,0,0,0,30.27,50,,28.53
2022-09-22T14:48:00-05:00,2022-09-22 14:48:00,56.5,56.5,37.6,1.3,5.1,0,0,0,0,30.28,49,,28.54
2022-09-22T14:33:00-05:00,2022-09-22 14:33:00,55.8,55.8,37.4,0.7,4.5,0,0,0,0,30.28,50,,28.54
2022-09-22T14:18:00-05:00,2022-09-22 14:18:00,55.4,55.4,37.1,1.1,5.6,0,0,0,0,30.28,50,,28.54
2022-09-22T14:03:00-05:00,2022-09-22 14:03:00,55,55,36.7,0.7,4.9,0,0,0,0,30.29,50,,28.55
2022-09-22T13:48:00-05:00,2022-09-22 13:48:00,55.2,55.2,36.9,0.9,6.3,0,0,0,0,30.29,50,,28.55
2022-09-22T13:33:00-05:00,2022-09-22 13:33:00,54.3,54.3,38,2,6.5,0,0,0,0,30.3,54,,28.56
2022-09-22T13:18:00-05:00,2022-09-22 13:18:00,54.1,54.1,38.8,1.1,6.3,0,0,0,0,30.32,56,,28.57
2022-09-22T13:03:00-05:00,2022-09-22 13:03:00,53.4,53.4,39,1.6,8.9,0,0,0,0,30.32,58,,28.57
2022-09-22T12:48:00-05:00,2022-09-22 12:48:00,52.2,52.2,38.3,2,6.7,0,0,0,0,30.32,59,,28.57
2022-09-22T12:33:00-05:00,2022-09-22 12:33:00,51.6,51.6,38.2,2,8.7,0,0,0,0,30.34,60,,28.58
2022-09-22T12:18:00-05:00,2022-09-22 12:18:00,50.2,50.2,38.1,2,8.5,0,0,0,0,30.34,63,,28.58
2022-09-22T12:03:00-05:00,2022-09-22 12:03:00,49.1,49.1,38.2,1.8,6.9,0,0,0,0,30.35,66,,28.59
2022-09-22T11:48:00-05:00,2022-09-22 11:48:00,48.4,48.4,38.3,1.6,9.2,0,0,0,0,30.36,68,,28.59
2022-09-22T11:33:00-05:00,2022-09-22 11:33:00,47.1,47.1,37.8,2,9.6,0,0,0,0,30.37,70,,28.6
2022-09-22T11:18:00-05:00,2022-09-22 11:18:00,46.8,46.8,37.9,1.6,9.2,0,0,0,0,30.37,71,,28.6
2022-09-22T11:03:00-05:00,2022-09-22 11:03:00,46.2,46.2,37.7,1.1,8.3,0,0,0,0,30.39,72,,28.61
2022-09-22T10:48:00-05:00,2022-09-22 10:48:00,45.5,45.5,37.7,1.6,6.3,0,0,0,0,30.39,74,,28.61
2022-09-22T10:33:00-05:00,2022-09-22 10:33:00,45.1,45.1,38.3,1.6,8.3,0,0,0,0,30.39,77,,28.61
2022-09-22T10:18:00-05:00,2022-09-22 10:18:00,46.2,46.2,38.7,1.3,7.4,0,0,0,0,30.38,75,,28.6
2022-09-22T10:03:00-05:00,2022-09-22 10:03:00,44.4,44.4,38.3,1.1,6.9,0,0,0,0,30.37,79,,28.59
2022-09-22T09:48:00-05:00,2022-09-22 09:48:00,45.1,45.1,38.7,1.3,7.2,0,0,0,0,30.37,78,,28.59
2022-09-22T09:33:00-05:00,2022-09-22 09:33:00,45.1,45.1,39.9,1.8,7.6,0,0,0,0,30.36,82,,28.58
2022-09-21T23:48:00-05:00,2022-09-21 23:48:00,38.1,38.1,37.1,0,0,0,0,0,0,30.2,96,,28.41
2022-09-21T23:33:00-05:00,2022-09-21 23:33:00,38.7,38.7,37.4,0,0,0,0,0,0,30.2,95,,28.41
2022-09-21T23:18:00-05:00,2022-09-21 23:18:00,39.4,39.4,37.8,0,1.1,0,0,0,0,30.2,94,,28.41
2022-09-21T23:03:00-05:00,2022-09-21 23:03:00,40.1,40.1,38.2,0,0,0,0,0,0,30.2,93,,28.41
2022-09-21T22:48:00-05:00,2022-09-21 22:48:00,41.2,41.2,38.8,0,16.1,0,0,0,0,30.18,91,,28.4
2022-09-21T22:33:00-05:00,2022-09-21 22:33:00,42.8,42.8,39.5,0,12.5,0,0,0,0,30.18,88,,28.4
2022-09-21T22:18:00-05:00,2022-09-21 22:18:00,44.2,44.2,39.7,0,2.2,0,0,0,0,30.17,84,,28.4
2022-09-21T22:03:00-05:00,2022-09-21 22:03:00,44.6,44.6,40.4,0.2,3.6,0,0,0,0,30.16,85,,28.39
2022-09-21T21:48:00-05:00,2022-09-21 21:48:00,44.2,44.2,40,0,2,0,0,0,0,30.16,85,,28.39
2022-09-21T21:33:00-05:00,2022-09-21 21:33:00,44.1,44.1,39.9,0,2,0,0,0,0,30.16,85,,28.39
2022-09-21T21:18:00-05:00,2022-09-21 21:18:00,44.4,44.4,39.6,0,3.6,0,0,0,0,30.16,83,,28.39
2022-09-21T21:03:00-05:00,2022-09-21 21:03:00,45,45,39.8,0.2,2.5,0,0,0,0,30.16,82,,28.39
2022-09-21T20:48:00-05:00,2022-09-21 20:48:00,45.1,45.1,39.6,0,11.9,0,0,0,0,30.15,81,,28.38
2022-09-21T20:33:00-05:00,2022-09-21 20:33:00,45.7,45.7,39.6,0.4,2.5,0,0,0,0,30.14,79,,28.38
2022-09-21T20:18:00-05:00,2022-09-21 20:18:00,46.2,46.2,39.4,0.9,5.8,0,0,0,0,30.13,77,,28.37
2022-09-21T20:03:00-05:00,2022-09-21 20:03:00,46.4,46.4,39.6,1.3,8.3,0,0,0,0,30.13,77,,28.37
2022-09-21T19:48:00-05:00,2022-09-21 19:48:00,46.6,46.6,39.4,1.6,5.8,0,0,0,0,30.12,76,,28.36
2022-09-21T19:33:00-05:00,2022-09-21 19:33:00,46.8,46.8,39,2.9,8.9,0,0,0,0,30.11,74,,28.35
2022-09-21T19:18:00-05:00,2022-09-21 19:18:00,46.9,46.9,39.1,2.5,9.2,0,0,0,0,30.11,74,,28.35
2022-09-21T19:03:00-05:00,2022-09-21 19:03:00,47.7,47.7,39.5,2.5,11.6,0,0,0,0,30.09,73,,28.34
2022-09-21T18:48:00-05:00,2022-09-21 18:48:00,48.7,48.7,40.1,2.7,8.9,0,0,0,0,30.09,72,,28.34
2022-09-21T18:33:00-05:00,2022-09-21 18:33:00,49.1,49.1,40.8,2.2,7.8,0,0,0,0,30.08,73,,28.33
2022-09-21T18:18:00-05:00,2022-09-21 18:18:00,50,50,41.7,3.4,11.6,0,0,0,0,30.08,73,,28.33
2022-09-21T18:03:00-05:00,2022-09-21 18:03:00,51.4,51.4,41.9,3.6,13,0,0,0,0,30.06,70,,28.32
2022-09-21T17:48:00-05:00,2022-09-21 17:48:00,51.4,51.4,42.3,3.4,13,0,0,0,0,30.06,71,,28.32
2022-09-21T17:33:00-05:00,2022-09-21 17:33:00,50.5,50.5,42.2,2.9,11.2,0,0,0,0,30.05,73,,28.31
2022-09-21T17:18:00-05:00,2022-09-21 17:18:00,49.6,48.9,43,3.4,12.5,0,0,0,0,30.05,78,,28.3
2022-09-21T17:03:00-05:00,2022-09-21 17:03:00,49.6,48.4,43.7,4,13.9,0,0,0,0,30.05,80,,28.3
2022-09-21T16:48:00-05:00,2022-09-21 16:48:00,50.2,50.2,43.3,3.8,13.4,0,0,0,0,30.03,77,,28.29
2022-09-21T16:33:00-05:00,2022-09-21 16:33:00,51.4,51.4,43.7,4.5,15.7,0,0,0,0,30.03,75,,28.29
2022-09-21T16:18:00-05:00,2022-09-21 16:18:00,50.5,50.5,45.2,4,12.5,0,0,0,0,30.02,82,,28.28
2022-09-21T16:03:00-05:00,2022-09-21 16:03:00,50.5,50.5,44.9,4,12.1,0,0,0,0,30.02,81,,28.28
2022-09-21T15:48:00-05:00,2022-09-21 15:48:00,51.4,51.4,45.4,4.7,13.2,0,0,0,0,30.01,80,,28.27
2022-09-21T15:33:00-05:00,2022-09-21 15:33:00,50.5,50.5,45.8,3.6,11.2,0,0,0,0,30,84,,28.26
2022-09-21T15:18:00-05:00,2022-09-21 15:18:00,52,52,45.4,3.6,11.6,0,0,0,0,29.98,78,,28.25
2022-09-21T15:03:00-05:00,2022-09-21 15:03:00,55.4,55.4,45,4.9,16.8,0,0,0,0,29.96,68,,28.24
2022-09-21T14:48:00-05:00,2022-09-21 14:48:00,54.1,54.1,45.3,4.7,16.1,0,0,0,0,29.97,72,,28.24
2022-09-21T14:33:00-05:00,2022-09-21 14:33:00,54.7,54.7,45.9,6.3,18.3,0,0,0,0,29.95,72,,28.23
2022-09-21T14:18:00-05:00,2022-09-21 14:18:00,51.3,51.3,45.7,4.7,12.3,0,0,0,0,29.98,81,,28.24
2022-09-21T14:03:00-05:00,2022-09-21 14:03:00,51.4,51.4,44.8,5.1,16.8,0,0,0,0,29.98,78,,28.24
2022-09-21T13:48:00-05:00,2022-09-21 13:48:00,53.1,53.1,45.4,5.6,18.6,0,0,0,0,29.96,75,,28.23
2022-09-21T13:33:00-05:00,2022-09-21 13:33:00,53.6,53.6,45.9,4.9,15.7,0,0,0,0,29.95,75,,28.22
2022-09-21T13:18:00-05:00,2022-09-21 13:18:00,53.2,53.2,45.5,4.9,17,0,0,0,0,29.96,75,,28.23
2022-09-21T13:03:00-05:00,2022-09-21 13:03:00,52,52,44.3,5.1,17,0,0,0,0,29.95,75,,28.22
2022-09-21T12:48:00-05:00,2022-09-21 12:48:00,52.5,52.5,44.8,4.9,17,0,0,0,0,29.95,75,,28.22
2022-09-21T12:33:00-05:00,2022-09-21 12:33:00,50.9,50.9,45.6,4.5,13.4,0,0,0,0,29.96,82,,28.22
2022-09-21T12:18:00-05:00,2022-09-21 12:18:00,51.8,51.8,45.2,4.5,15,0,0,0,0,29.95,78,,28.22
2022-09-21T12:03:00-05:00,2022-09-21 12:03:00,54.1,54.1,44.9,4.9,18.6,0,0,0,0,29.93,71,,28.21
2022-09-21T11:48:00-05:00,2022-09-21 11:48:00,54.7,54.7,45.5,5.4,17.9,0,0,0,0,29.92,71,,28.2
2022-09-21T11:33:00-05:00,2022-09-21 11:33:00,55,55,46.1,5.1,16.3,0,0,0,0,29.92,72,,28.2
2022-09-21T11:18:00-05:00,2022-09-21 11:18:00,54.3,54.3,46.5,6,15.9,0,0,0,0,29.92,75,,28.2
2022-09-21T11:03:00-05:00,2022-09-21 11:03:00,53.4,53.4,47.1,5.4,15.2,0,0,0,0,29.93,79,,28.2
2022-09-21T10:48:00-05:00,2022-09-21 10:48:00,51.4,51.4,47,5.4,16.8,0,0,0,0,29.92,85,,28.19
2022-09-21T10:33:00-05:00,2022-09-21 10:33:00,50.4,50.4,46.4,4.7,13.6,0,0,0,0,29.93,86,,28.19
2022-09-21T10:18:00-05:00,2022-09-21 10:18:00,50.7,50.7,46.4,4.9,16.1,0,0,0,0,29.92,85,,28.19
2022-09-21T10:03:00-05:00,2022-09-21 10:03:00,51.1,51.1,46.1,4.3,14.8,0,0,0,0,29.92,83,,28.19
2022-09-21T09:48:00-05:00,2022-09-21 09:48:00,51.1,51.1,46.1,4,13,0,0,0,0,29.91,83,,28.18
2022-09-21T09:33:00-05:00,2022-09-21 09:33:00,51.3,51.3,46,4.7,13.4,0,0,0,0,29.91,82,,28.18
2022-09-20T23:48:00-05:00,2022-09-20 23:48:00,58.6,58.6,52.1,3.4,12.8,0,0,0,0,29.87,79,,28.16
2022-09-20T23:33:00-05:00,2022-09-20 23:33:00,59.2,59.2,52.7,2.9,10.1,0,0,0,0,29.86,79,,28.16
2022-09-20T23:18:00-05:00,2022-09-20 23:18:00,59.4,59.4,53.2,2.9,9.4,0,0,0,0,29.86,80,,28.16
2022-09-20T23:03:00-05:00,2022-09-20 23:03:00,60.1,60.1,53.9,3.1,11,0,0,0,0,29.86,80,,28.16
2022-09-20T22:48:00-05:00,2022-09-20 22:48:00,60.3,60.3,54.4,3.1,10.3,0,0,0,0,29.86,81,,28.16
2022-09-20T22:33:00-05:00,2022-09-20 22:33:00,60.6,60.6,55.1,2.2,8.5,0,0,0,0,29.86,82,,28.16
2022-09-20T22:18:00-05:00,2022-09-20 22:18:00,60.6,60.6,55.1,2,5.8,0,0,0,0,29.86,82,,28.16
2022-09-20T22:03:00-05:00,2022-09-20 22:03:00,59,59,54.8,1.3,7.2,0,0,0,0,29.86,86,,28.16
2022-09-20T21:48:00-05:00,2022-09-20 21:48:00,59.2,59.2,55,0,2.9,0,0,0,0,29.85,86,,28.15
2022-09-20T21:33:00-05:00,2022-09-20 21:33:00,60.6,60.6,55.1,0.2,2.7,0,0,0,0,29.85,82,,28.15
2022-09-20T21:18:00-05:00,2022-09-20 21:18:00,62.1,62.1,54.8,1.6,7.6,0,0,0,0,29.84,77,,28.15
2022-09-20T20:48:00-05:00,2022-09-20 20:48:00,63.1,63.1,53.5,2.9,8.7,0,0,0,0,29.84,71,,28.15
2022-09-20T20:33:00-05:00,2022-09-20 20:33:00,63,63,53.8,2.5,11.6,0,0,0,0,29.84,72,,28.15
2022-09-20T20:18:00-05:00,2022-09-20 20:18:00,62.2,62.2,54.5,1.8,8.7,0,0,0,0,29.84,76,,28.15
2022-09-20T20:03:00-05:00,2022-09-20 20:03:00,61.2,61.2,56,0.2,4,0,0,0,0,29.85,83,,28.15
2022-09-20T19:48:00-05:00,2022-09-20 19:48:00,62.8,62.8,55.8,0,2.2,0,0,0,0,29.84,78,,28.15
2022-09-20T19:33:00-05:00,2022-09-20 19:33:00,64.9,64.9,54.9,0.4,2.5,0,0,0,0,29.82,70,,28.14
2022-09-20T19:18:00-05:00,2022-09-20 19:18:00,66.4,66.4,54.3,1.6,6.3,0,0,0,0,29.82,65,,28.14
2022-09-20T19:03:00-05:00,2022-09-20 19:03:00,67.8,67.8,54.3,2,18.8,0,0,0,0,29.81,62,,28.14
2022-09-20T18:48:00-05:00,2022-09-20 18:48:00,69.4,68.8,54.4,2.9,11,0,0,0,0,29.8,59,,28.13
2022-09-20T18:33:00-05:00,2022-09-20 18:33:00,70.9,70.4,55.4,2.7,11.4,0,0,0,0,29.79,58,,28.13
2022-09-20T18:18:00-05:00,2022-09-20 18:18:00,72,71.6,55.9,1.3,5.1,0,0,0,0,29.78,57,,28.12
2022-09-20T18:03:00-05:00,2022-09-20 18:03:00,73.2,72.8,55.5,2,6.9,0,0,0,0,29.78,54,,28.12
2022-09-20T17:48:00-05:00,2022-09-20 17:48:00,75.4,75.1,56.5,2.5,8.9,0,0,0,0,29.77,52,,28.12
2022-09-20T17:33:00-05:00,2022-09-20 17:33:00,77.2,77,57.1,3.6,13,0,0,0,0,29.76,50,,28.12
2022-09-20T17:18:00-05:00,2022-09-20 17:18:00,78.4,78.2,57.6,2.7,10.5,0,0,0,0,29.75,49,,28.11
2022-09-20T17:03:00-05:00,2022-09-20 17:03:00,79.2,79,57.2,0.4,7.6,0,0,0,0,29.75,47,,28.11
2022-09-20T16:48:00-05:00,2022-09-20 16:48:00,79.9,79.8,58.4,0.7,17.9,0,0,0,0,29.74,48,,28.11
2022-09-20T16:33:00-05:00,2022-09-20 16:33:00,80.1,80.7,58.6,1.6,13,0,0,0,0,29.74,48,,28.11
2022-09-20T16:18:00-05:00,2022-09-20 16:18:00,80.4,81,58.9,2.9,9.6,0,0,0,0,29.74,48,,28.11
2022-09-20T16:03:00-05:00,2022-09-20 16:03:00,80.8,81.2,58.7,3.4,12.8,0,0,0,0,29.74,47,,28.11
2022-09-20T15:48:00-05:00,2022-09-20 15:48:00,80.6,81,58.5,2.9,12.5,0,0,0,0,29.74,47,,28.11
2022-09-20T15:33:00-05:00,2022-09-20 15:33:00,81.1,81.3,57.7,4.5,13.2,0,0,0,0,29.74,45,,28.11
2022-09-20T15:18:00-05:00,2022-09-20 15:18:00,81.5,81.8,59.3,2.5,6.9,0,0,0,0,29.74,47,,28.11
2022-09-20T15:03:00-05:00,2022-09-20 15:03:00,81.1,81.7,60.1,2.7,7.4,0,0,0,0,29.74,49,,28.11
2022-09-20T14:48:00-05:00,2022-09-20 14:48:00,80.6,81.7,61.9,3.1,8.3,0,0,0,0,29.75,53,,28.12
2022-09-20T14:33:00-05:00,2022-09-20 14:33:00,79.7,80.2,65,2.2,7.2,0,0,0,0,29.77,61,,28.13
2022-09-20T14:18:00-05:00,2022-09-20 14:18:00,76.5,77,64.7,2,4.5,0,0,0,0,29.78,67,,28.13
2022-09-20T14:03:00-05:00,2022-09-20 14:03:00,75.9,76.4,65,1.3,5.4,0,0,0,0,29.78,69,,28.13
2022-09-20T13:48:00-05:00,2022-09-20 13:48:00,77,77.4,63.9,1.8,12.5,0,0,0,0,29.77,64,,28.13
2022-09-20T13:33:00-05:00,2022-09-20 13:33:00,77.7,78.1,63.6,2.9,7.6,0,0,0,0,29.76,62,,28.12
2022-09-20T13:18:00-05:00,2022-09-20 13:18:00,78.3,78.7,64.2,2.9,8.5,0,0,0,0,29.77,62,,28.13
2022-09-20T13:03:00-05:00,2022-09-20 13:03:00,77.7,78.1,64.1,2.9,8.3,0,0,0,0,29.78,63,,28.14
2022-09-20T12:48:00-05:00,2022-09-20 12:48:00,78.1,78.5,64,2.7,6.9,0,0,0,0,29.77,62,,28.13
2022-09-20T12:33:00-05:00,2022-09-20 12:33:00,77.2,77.6,63.6,3.4,8.9,0,0,0,0,29.77,63,,28.13
2022-09-20T12:18:00-05:00,2022-09-20 12:18:00,77,77.4,63.9,3.4,7.6,0,0,0,0,29.77,64,,28.13
2022-09-20T12:03:00-05:00,2022-09-20 12:03:00,76.3,76.7,64.1,2.9,8.3,0,0,0,0,29.77,66,,28.12
2022-09-20T11:48:00-05:00,2022-09-20 11:48:00,74.7,75,63,2.9,10.1,0,0,0,0,29.77,67,,28.12
2022-09-20T11:33:00-05:00,2022-09-20 11:33:00,74.1,74.4,62.8,3.1,8.5,0,0,0,0,29.77,68,,28.12
2022-09-20T11:18:00-05:00,2022-09-20 11:18:00,73.6,73.9,62.8,3.1,7.6,0,0,0,0,29.76,69,,28.11
2022-09-20T11:03:00-05:00,2022-09-20 11:03:00,72.5,72.7,62.1,3.4,8.5,0,0,0,0,29.78,70,,28.12
2022-09-20T10:48:00-05:00,2022-09-20 10:48:00,71.1,71.3,62,2.5,7.4,0,0,0,0,29.78,73,,28.12
2022-09-20T10:33:00-05:00,2022-09-20 10:33:00,70.2,70.4,61.5,3.6,12.1,0,0,0,0,29.8,74,,28.13
2022-09-20T10:18:00-05:00,2022-09-20 10:18:00,69.4,69.6,61.1,3.1,8.9,0,0,0,0,29.8,75,,28.13
2022-09-20T10:03:00-05:00,2022-09-20 10:03:00,68.5,68.6,60.6,4,9.2,0,0,0,0,29.79,76,,28.12
2022-09-20T09:48:00-05:00,2022-09-20 09:48:00,67.8,67.8,60.3,3.1,8.5,0,0,0,0,29.79,77,,28.12
